expected,actual,error,max_error,pass
-0.4110345027395006,-0.41103450273950054,5.551115123125783e-17,4.1103450273950063e-11,True
-1.2208242794966988,-1.2208242794966988,0.0,1.220824279496699e-10,True
0.3281739045967998,0.3281739045967998,0.0,3.281739045967998e-11,True
-0.39410683801695484,-0.39410683801695484,0.0,3.9410683801695484e-11,True
-1.1584110950744702,-1.1584110950744702,0.0,1.1584110950744702e-10,True
0.07818618674340316,0.0781861867434032,4.163336342344337e-17,7.818618674340317e-12,True
-0.7368721425605996,-0.7368721425605996,0.0,7.368721425605996e-11,True
0.329475094102837,0.329475094102837,0.0,3.29475094102837e-11,True
0.3715872652580605,0.37158726525806046,5.551115123125783e-17,3.7158726525806054e-11,True
0.3598290042264446,0.35982900422644454,5.551115123125783e-17,3.598290042264446e-11,True
-0.30816686000934634,-0.30816686000934634,0.0,3.081668600093463e-11,True
-0.4455799735211016,-0.4455799735211016,0.0,4.4557997352110165e-11,True
-1.2181653225570597,-1.2181653225570597,0.0,1.2181653225570597e-10,True
0.9079356077176939,0.9079356077176938,1.1102230246251565e-16,9.079356077176939e-11,True
0.5610489426320617,0.5610489426320617,0.0,5.6104894263206176e-11,True
-0.5828036915979675,-0.5828036915979675,0.0,5.828036915979676e-11,True
-1.4576484556330733,-1.4576484556330733,0.0,1.4576484556330733e-10,True
-0.17790684939340462,-0.1779068493934046,2.7755575615628914e-17,1.7790684939340463e-11,True
0.27098178884535395,0.27098178884535395,0.0,2.7098178884535397e-11,True
0.993104946060024,0.993104946060024,0.0,9.93104946060024e-11,True
1.1835007554715917,1.1835007554715917,0.0,1.1835007554715917e-10,True
-0.32079846644811183,-0.32079846644811183,0.0,3.207984664481118e-11,True
-0.1991889352192776,-0.19918893521927764,2.7755575615628914e-17,1.9918893521927762e-11,True
1.7359966580325892,1.7359966580325892,0.0,1.7359966580325892e-10,True
-0.9654850437036311,-0.9654850437036311,0.0,9.654850437036311e-11,True
-0.10751024594385838,-0.10751024594385843,4.163336342344337e-17,1.0751024594385838e-11,True
-0.7818045668462426,-0.7818045668462427,1.1102230246251565e-16,7.818045668462425e-11,True
-0.7212522873151681,-0.7212522873151681,0.0,7.212522873151681e-11,True
0.14529213005770603,0.145292130057706,2.7755575615628914e-17,1.4529213005770603e-11,True
-0.5032849240947721,-0.5032849240947721,0.0,5.032849240947721e-11,True
-0.38647515463415083,-0.38647515463415083,0.0,3.864751546341508e-11,True
-0.9280070245442748,-0.9280070245442748,0.0,9.280070245442747e-11,True
-0.6585074109379034,-0.6585074109379034,0.0,6.585074109379034e-11,True
0.6137460516445556,0.6137460516445556,0.0,6.137460516445557e-11,True
0.8561700704396832,0.8561700704396832,0.0,8.561700704396832e-11,True
-0.07618561305663807,-0.07618561305663808,1.3877787807814457e-17,7.618561305663808e-12,True
-0.5808451085390584,-0.5808451085390584,0.0,5.8084510853905836e-11,True
-1.3996270950902334,-1.3996270950902334,0.0,1.3996270950902336e-10,True
0.7182847704088468,0.7182847704088468,0.0,7.182847704088467e-11,True
-0.044594956009712305,-0.044594956009712264,4.163336342344337e-17,4.459495600971231e-12,True
-0.502497544205955,-0.502497544205955,0.0,5.0249754420595506e-11,True
0.55821126827276,0.55821126827276,0.0,5.5821126827276e-11,True
1.4774747223817444,1.4774747223817444,0.0,1.4774747223817445e-10,True
0.6528452021055808,0.6528452021055808,0.0,6.528452021055808e-11,True
-0.6830870422184889,-0.6830870422184889,0.0,6.830870422184889e-11,True
-0.40041604794237395,-0.40041604794237395,0.0,4.0041604794237395e-11,True
-0.45205731910100455,-0.45205731910100455,0.0,4.5205731910100457e-11,True
-1.5553629011029584,-1.5553629011029584,0.0,1.5553629011029585e-10,True
-0.4852092220312511,-0.4852092220312511,0.0,4.8520922203125114e-11,True
-0.13381130863014212,-0.13381130863014207,5.551115123125783e-17,1.3381130863014214e-11,True
0.4384612402900605,0.4384612402900605,0.0,4.384612402900605e-11,True
1.2071095062270842,1.207109506227084,2.220446049250313e-16,1.2071095062270842e-10,True
0.07676265941624193,0.07676265941624193,0.0,7.676265941624193e-12,True
