op_name,shape,count
aten::view,"[[1, 256, 3072], []]",96
aten::view,"[[1, 8, 100, 32], []]",96
aten::view,"[[129, 3072], []]",96
aten::view,"[[256, 2304], []]",96
aten::view,"[[256, 3072], []]",96
aten::view,"[[1, 256], []]",92
aten::view,"[[1, 8, 850, 32], []]",84
aten::view,"[[850, 256], []]",78
aten::view,"[[850], []]",76
aten::view,"[[1, 3400, 512], []]",74
aten::view,"[[30, 12, 12, 512], []]",72
aten::view,"[[30, 16, 144, 144], []]",54
aten::view,"[[0, 256, 28, 28], []]",50
aten::view,"[[1, 1024, 1, 1], []]",50
aten::view,"[[1, 1024, 14, 14], []]",50
aten::view,"[[1, 1280, 16, 16], []]",50
aten::view,"[[1, 14, 14, 1024], []]",50
aten::view,"[[1, 16, 8, 49, 49], []]",50
aten::view,"[[1, 28, 28, 512], []]",50
aten::view,"[[1, 64, 4, 49, 49], []]",50
aten::view,"[[1, 7, 7, 2048], []]",50
aten::view,"[[1, 768, 14, 14], []]",50
aten::view,"[[2, 1024, 1, 1], []]",50
aten::view,"[[2, 1024, 14, 14], []]",50
aten::view,"[[2, 1280, 16, 16], []]",50
aten::view,"[[2, 14, 14, 1024], []]",50
aten::view,"[[2, 16, 8, 49, 49], []]",50
aten::view,"[[2, 28, 28, 512], []]",50
aten::view,"[[2, 64, 4, 49, 49], []]",50
aten::view,"[[2, 7, 7, 2048], []]",50
aten::view,"[[2, 768, 14, 14], []]",50
aten::view,"[[4, 1024, 1, 1], []]",50
aten::view,"[[4, 1024, 14, 14], []]",50
aten::view,"[[4, 1280, 16, 16], []]",50
aten::view,"[[4, 14, 14, 1024], []]",50
aten::view,"[[4, 16, 8, 49, 49], []]",50
aten::view,"[[4, 28, 28, 512], []]",50
aten::view,"[[4, 64, 4, 49, 49], []]",50
aten::view,"[[4, 7, 7, 2048], []]",50
aten::view,"[[4, 768, 14, 14], []]",50
aten::view,"[[8, 1024, 1, 1], []]",50
aten::view,"[[8, 1024, 14, 14], []]",50
aten::view,"[[8, 1280, 16, 16], []]",50
aten::view,"[[8, 14, 14, 1024], []]",50
aten::view,"[[8, 16, 8, 49, 49], []]",50
aten::view,"[[8, 28, 28, 512], []]",50
aten::view,"[[8, 64, 4, 49, 49], []]",50
aten::view,"[[8, 7, 7, 2048], []]",50
aten::view,"[[8, 768, 14, 14], []]",50
aten::view,"[[144, 144], []]",48
aten::view,"[[20736], []]",48
aten::view,"[[8, 100, 32], []]",48
aten::view,"[[1, 3400, 2048], []]",36
aten::view,"[[1, 5, 12, 6, 12, 512], []]",36
aten::view,"[[1, 5, 6, 12, 12, 512], []]",36
aten::view,"[[1, 50, 68, 512], []]",36
aten::view,"[[1, 60, 72, 512], []]",36
aten::view,"[[20736, 16], []]",36
aten::view,"[[30, 144, 16, 32], []]",36
aten::view,"[[3400, 2048], []]",36
aten::view,"[[3400, 512], []]",36
aten::view,"[[1, 256, 256], []]",34
aten::view,"[[1, 512], []]",32
aten::view,"[[108, 144, 256], []]",32
aten::view,"[[391, 144, 128], []]",32
aten::view,"[[9, 144, 1024], []]",32
aten::view,"[[1, 100, 2048], []]",24
aten::view,"[[1, 129], []]",24
aten::view,"[[100, 2048], []]",24
aten::view,"[[13600], []]",24
aten::view,"[[16384], []]",24
aten::view,"[[4096], []]",24
aten::view,"[[54400], []]",24
aten::view,"[[1, 1024, 160], []]",18
aten::view,"[[1, 16384, 32], []]",18
aten::view,"[[1, 30, 16, 144, 144], []]",18
aten::view,"[[1, 4096, 64], []]",18
aten::view,"[[1, 5, 6, 12, 12, 1], []]",18
aten::view,"[[1, 60, 72, 1], []]",18
aten::view,"[[30, 12, 12, 1], []]",18
aten::view,"[[1, 256, 160], []]",16
aten::view,"[[1, 256, 32], []]",16
aten::view,"[[1, 256, 64], []]",16
aten::view,"[[1296, 1024], []]",16
aten::view,"[[15552, 256], []]",16
aten::view,"[[256, 256], []]",16
aten::view,"[[56304, 128], []]",16
aten::view,"[[1, 850, 2048], []]",14
aten::view,"[[1, 8, 100, 850], []]",12
aten::view,"[[1, 8, 850, 850], []]",12
aten::view,"[[8, 100, 850], []]",12
aten::view,"[[8, 850, 32], []]",12
aten::view,"[[8, 850, 850], []]",12
aten::view,"[[850, 2048], []]",12
aten::view,"[[1, 13600, 256], []]",10
aten::view,"[[1, 256, 25, 34], []]",10
aten::view,"[[1, 54400, 128], []]",10
aten::view,"[[1, 1, 2049], []]",8
aten::view,"[[1, 2049], []]",8
aten::view,"[[1, 25, 34, 64, 2], []]",8
aten::view,"[[1, 256, 100, 136], []]",8
aten::view,"[[1, 256, 200, 272], []]",8
aten::view,"[[1, 256, 50, 68], []]",8
aten::view,"[[1, 64, 1], []]",8
aten::view,"[[1, 850, 1024], []]",8
aten::view,"[[1, 9, 12, 12, 12, 256], []]",8
aten::view,"[[1024, 160], []]",8
aten::view,"[[108, 12, 12, 256], []]",8
aten::view,"[[129, 30522], []]",8
aten::view,"[[16384, 32], []]",8
aten::view,"[[2049, 4096], []]",8
aten::view,"[[256, 160], []]",8
aten::view,"[[256, 32], []]",8
aten::view,"[[256, 64], []]",8
aten::view,"[[391, 12, 12, 128], []]",8
aten::view,"[[4096, 64], []]",8
aten::view,"[[9, 12, 12, 1024], []]",8
aten::view,"[[108, 8, 144, 144], []]",6
aten::view,"[[160], []]",6
aten::view,"[[32], []]",6
aten::view,"[[391, 4, 144, 144], []]",6
aten::view,"[[9, 32, 144, 144], []]",6
aten::view,"[[1, 1, 16384, 256], []]",4
aten::view,"[[1, 1, 16384, 32], []]",4
aten::view,"[[1, 1, 256, 32], []]",4
aten::view,"[[1, 100, 136, 256], []]",4
aten::view,"[[1, 100, 136, 64, 2], []]",4
aten::view,"[[1, 1024, 16, 16], []]",4
aten::view,"[[1, 1024, 256], []]",4
aten::view,"[[1, 1024, 5, 32], []]",4
aten::view,"[[1, 108, 144, 256], []]",4
aten::view,"[[1, 128, 128, 128], []]",4
aten::view,"[[1, 128, 16384], []]",4
aten::view,"[[1, 13600, 1024], []]",4
aten::view,"[[1, 160, 16, 16], []]",4
aten::view,"[[1, 160, 32, 32], []]",4
aten::view,"[[1, 16384, 1, 32], []]",4
aten::view,"[[1, 17, 12, 23, 12, 128], []]",4
aten::view,"[[1, 17, 23, 12, 12, 128], []]",4
aten::view,"[[1, 2, 4096, 256], []]",4
aten::view,"[[1, 200, 272, 128], []]",4
aten::view,"[[1, 200, 272, 64, 2], []]",4
aten::view,"[[1, 204, 276, 128], []]",4
aten::view,"[[1, 25, 34, 1024], []]",4
aten::view,"[[1, 256, 128, 128], []]",4
aten::view,"[[1, 256, 16, 16], []]",4
aten::view,"[[1, 256, 4096], []]",4
aten::view,"[[1, 256, 64, 64], []]",4
aten::view,"[[1, 256, 8, 32], []]",4
aten::view,"[[1, 3, 12, 3, 12, 1024], []]",4
aten::view,"[[1, 3, 3, 12, 12, 1024], []]",4
aten::view,"[[1, 32, 128, 128], []]",4
aten::view,"[[1, 32, 16, 16], []]",4
aten::view,"[[1, 36, 36, 1024], []]",4
aten::view,"[[1, 4096, 2, 32], []]",4
aten::view,"[[1, 5, 1024, 256], []]",4
aten::view,"[[1, 50, 68, 64, 2], []]",4
aten::view,"[[1, 54400, 512], []]",4
aten::view,"[[1, 64, 16, 16], []]",4
aten::view,"[[1, 64, 64, 64], []]",4
aten::view,"[[1, 640, 1024], []]",4
aten::view,"[[1, 640, 32, 32], []]",4
aten::view,"[[1, 8, 256, 256], []]",4
aten::view,"[[1, 850, 4096], []]",4
aten::view,"[[1024, 640], []]",4
aten::view,"[[108, 144, 8, 32], []]",4
aten::view,"[[13600, 1024], []]",4
aten::view,"[[13600, 256], []]",4
aten::view,"[[16384, 128], []]",4
aten::view,"[[20736, 32], []]",4
aten::view,"[[20736, 4], []]",4
aten::view,"[[20736, 8], []]",4
aten::view,"[[256, 1024], []]",4
aten::view,"[[391, 144, 4, 32], []]",4
aten::view,"[[4096, 256], []]",4
aten::view,"[[54400, 128], []]",4
aten::view,"[[54400, 512], []]",4
aten::view,"[[850, 1024], []]",4
aten::view,"[[850, 4096], []]",4
aten::view,"[[9, 144, 32, 32], []]",4
aten::view,"[[1, 100, 136, 512], []]",2
aten::view,"[[1, 100, 200, 272, 1], []]",2
aten::view,"[[1, 100, 54400], []]",2
aten::view,"[[1, 1024, 1], []]",2
aten::view,"[[1, 1024, 850], []]",2
aten::view,"[[1, 108, 144, 1], []]",2
aten::view,"[[1, 108, 8, 144, 144], []]",2
aten::view,"[[1, 128, 200, 272], []]",2
aten::view,"[[1, 128, 54400], []]",2
aten::view,"[[1, 13600, 512], []]",2
aten::view,"[[1, 17, 23, 12, 12, 1], []]",2
aten::view,"[[1, 204, 276, 1], []]",2
aten::view,"[[1, 25, 34, 2048], []]",2
aten::view,"[[1, 25, 34], []]",2
aten::view,"[[1, 256, 13600], []]",2
aten::view,"[[1, 3, 3, 12, 12, 1], []]",2
aten::view,"[[1, 3400, 1024], []]",2
aten::view,"[[1, 36, 36, 1], []]",2
aten::view,"[[1, 391, 4, 144, 144], []]",2
aten::view,"[[1, 50, 68, 1024], []]",2
aten::view,"[[1, 512, 3400], []]",2
aten::view,"[[1, 9, 12, 12, 12, 1], []]",2
aten::view,"[[1, 9, 32, 144, 144], []]",2
aten::view,"[[100, 134], []]",2
aten::view,"[[100, 256, 1, 1, 1], []]",2
aten::view,"[[100, 4], []]",2
aten::view,"[[100, 92], []]",2
aten::view,"[[108, 12, 12, 1], []]",2
aten::view,"[[150], []]",2
aten::view,"[[256, 1, 200, 272, 1], []]",2
aten::view,"[[391, 12, 12, 1], []]",2
aten::view,"[[9, 12, 12, 1], []]",2
aten::where,[[0]],900
aten::where,[[4507]],100
aten::zeros,"[[], [], [], [], []]",776
aten::zeros_like,"[[0, 4], [], [], [], [], []]",50
aten::zeros_like,"[[1, 100, 256], [], [], [], [], []]",4
cudadevicesynchronize,[],1395
detrfrozenbatchnorm2d_prof,[],212
frozenbatchnorm2d_prof,[],10600
llamarmsnorm_prof,[],1040
newgeluactivation_prof,[],1536
torchvision::roi_align,"[[1, 256, 100, 100], [0, 5], [], [], [], [], []]",150
torchvision::roi_align,"[[1, 256, 200, 200], [0, 5], [], [], [], [], []]",150
torchvision::roi_align,"[[1, 256, 25, 25], [0, 5], [], [], [], [], []]",150
torchvision::roi_align,"[[1, 256, 50, 50], [0, 5], [], [], [], [], []]",150
